date,CC,dr_ada,dr_bat,dr_bch,dr_bnb,dr_bsv,dr_btc,dr_dash,dr_eos,dr_etc,dr_eth,dr_ltc,dr_miota,dr_mkr,dr_neo,dr_okb,dr_ont,dr_trx,dr_usdt,dr_vet,dr_xem,dr_xlm,dr_xmr,dr_xrp,dr_xtz,dr_zec
2019-02-28,dr_eos,0.8205909852979377,0.3952984115423443,0.7163930646261063,0.6285257075473272,0.034976208724696624,0.8190391997512579,0.7847289906394617,0.9999999999999993,0.7641921872550429,0.8541720365565174,0.7972481193463854,0.8437384789725755,0.5853591962063462,0.8247547309866241,0.7728981485818547,0.8000581838040494,0.6041521204907625,0.22389766283911158,0.7758368517925427,0.6604453451608673,0.7359766809027425,0.7967031483174061,0.6979332232990001,0.6470073715995621,0.7367376414407999
2019-02-28,dr_etc,0.8302571712412322,0.39441798090345126,0.7206395168878681,0.6355219181420354,0.0460339550634991,0.8154662604577867,0.7661215978531615,0.7641921872550429,0.9999999999999998,0.8498299625613686,0.7620294414470773,0.7732498773626749,0.5963624808277991,0.839289435555849,0.7526178410427741,0.7184560333969484,0.6574689603195533,0.27235540922986395,0.7746521472014016,0.7185476186047579,0.6702985391227607,0.8221803441265584,0.6640601434806008,0.6947587686455495,0.7703432964685643
2019-02-28,dr_eth,0.8827094983602259,0.41960868681314073,0.7531044250866153,0.670359434380551,0.06530682901531147,0.8629023420911957,0.8086708769192694,0.8541720365565174,0.8498299625613686,0.9999999999999987,0.8660884854892078,0.8474887871725292,0.672990649576257,0.8830274327974309,0.7829984754003299,0.7748349339094104,0.7042551345471659,0.22665409989354302,0.8047008243059386,0.7531727162011809,0.725316278824354,0.868185795650935,0.7524681465524607,0.7133619206768588,0.8151037578011809
2019-02-28,dr_ltc,0.8480759951794673,0.3836632792149276,0.7152292559400092,0.6655556518874848,0.08665550762940938,0.8649403470899341,0.7613946130165562,0.7972481193463854,0.7620294414470773,0.8660884854892078,0.9999999999999996,0.7701646026442114,0.6085974661880775,0.8407029930731484,0.7551392600169947,0.6747999080284485,0.6472259685609333,0.21502743700210863,0.7716117739320242,0.685207117654271,0.710809119043868,0.830543503284409,0.6705816975472133,0.6391453223265793,0.7727964130951163
2019-02-28,dr_miota,0.8336975625705529,0.3871099143494784,0.7329854577066494,0.6408945294687106,0.046074040501867225,0.8461637424874563,0.8184606443633581,0.8437384789725755,0.7732498773626749,0.8474887871725292,0.7701646026442114,0.9999999999999953,0.5600556022082942,0.8277213483669319,0.72751340188746,0.7900188862028581,0.6820325018436489,0.28483760885690146,0.8215160061012694,0.7213545417114176,0.6941709068049804,0.8269100916385601,0.7162238697071566,0.6283416491116715,0.7779515328716171
2019-02-28,dr_mkr,0.6061645291549108,0.36843705273526256,0.5694030121769451,0.5237222794903752,-0.009687731414799927,0.6692697204942236,0.5642421838787159,0.5853591962063462,0.5963624808277991,0.672990649576257,0.6085974661880775,0.5600556022082942,0.9999999999999989,0.6250663688435852,0.5725385392331933,0.5468925376675676,0.5037592874429152,0.15560297252485894,0.604686013975122,0.5455688603808265,0.4987890510363277,0.6438060957656053,0.4612078593298116,0.5898091857131319,0.5716455529689592
2019-02-28,dr_neo,0.8758541203340126,0.42571608245506287,0.7053596275523284,0.7016340869732701,0.05403765153290498,0.8758700081151447,0.8097253830258733,0.8247547309866241,0.839289435555849,0.8830274327974309,0.8407029930731484,0.8277213483669319,0.6250663688435852,0.9999999999999982,0.7697874780781319,0.8154985656591577,0.7217260662515711,0.24478618143958525,0.8535128514870156,0.7699227555834718,0.7273332583867361,0.8652175168785564,0.6987747845754019,0.6936101730979576,0.8376998403892537
2019-02-28,dr_okb,0.7748914808313755,0.34297196840223637,0.6095959322846909,0.6428444309335872,0.1166078846781702,0.7714630324659152,0.7105524453337727,0.7728981485818547,0.7526178410427741,0.7829984754003299,0.7551392600169947,0.72751340188746,0.5725385392331933,0.7697874780781319,0.9999999999999991,0.6846717956784085,0.5845769406581323,0.23679351931661952,0.7449725266777019,0.6643543975170055,0.6294919882632297,0.7336394020600843,0.6837688924616692,0.6115518072204216,0.7214064526083533
2019-02-28,dr_ont,0.8046684861806864,0.37157826788371817,0.6075791259893494,0.6117959634289274,0.015475770819185759,0.7163380515447338,0.6902890015728632,0.8000581838040494,0.7184560333969484,0.7748349339094104,0.6747999080284485,0.7900188862028581,0.5468925376675676,0.8154985656591577,0.6846717956784085,1.0000000000000113,0.645282173896669,0.2787426887460247,0.7772191246761856,0.6825104438241253,0.6401064873851393,0.7401829181623574,0.6662528005789696,0.566749098295517,0.6990182973088531
2019-02-28,dr_trx,0.740949819664989,0.3334262322973224,0.6516101966426222,0.7081365835901576,0.06582589388705667,0.6762202133278166,0.5957894368917553,0.6041521204907625,0.6574689603195533,0.7042551345471659,0.6472259685609333,0.6820325018436489,0.5037592874429152,0.7217260662515711,0.5845769406581323,0.645282173896669,0.9999999999999911,0.18633969312202964,0.7509269543487629,0.6337035205059769,0.5353718406857458,0.6459436966917297,0.5754272475038273,0.5508419604670002,0.6336419866869935
2019-02-28,dr_usdt,0.20216643850914512,0.30153333486599626,0.09484996226477257,0.21923954921495564,0.048051153672597186,0.33555360092077163,0.19656469949433303,0.22389766283911158,0.27235540922986395,0.22665409989354302,0.21502743700210863,0.28483760885690146,0.15560297252485894,0.24478618143958525,0.23679351931661952,0.2787426887460247,0.18633969312202964,1.000000000000031,0.22409323138811843,0.17639427427200915,0.19155094863851235,0.22629788908038312,0.19912091011562025,0.1675229281945247,0.2557003201336477
2019-02-28,dr_vet,0.838466847000778,0.37466097140134164,0.680526254132241,0.6636733882863769,0.0673868342282389,0.834444662108293,0.7463486996073093,0.7758368517925427,0.7746521472014016,0.8047008243059386,0.7716117739320242,0.8215160061012694,0.604686013975122,0.8535128514870156,0.7449725266777019,0.7772191246761856,0.7509269543487629,0.22409323138811843,1.0000000000001863,0.7445128961600695,0.6661875683608646,0.7884829177090231,0.6687932821271579,0.6229104293867769,0.7551096194241318
2019-02-28,dr_xem,0.7539957218122929,0.40183687515668953,0.6641476057268477,0.5450059741377713,-0.02637653263171788,0.7296217098135162,0.7097341036346274,0.6604453451608673,0.7185476186047579,0.7531727162011809,0.685207117654271,0.7213545417114176,0.5455688603808265,0.7699227555834718,0.6643543975170055,0.6825104438241253,0.6337035205059769,0.17639427427200915,0.7445128961600695,1.0000000000000004,0.6727714592045575,0.7360971773242022,0.6612742274316917,0.5068004633346849,0.7270947822424065
2019-02-28,dr_xlm,0.7693567793483574,0.3361428974270131,0.5974520447372661,0.4945751066828613,-0.05622551976463602,0.7148740550003599,0.6652830489267805,0.7359766809027425,0.6702985391227607,0.725316278824354,0.710809119043868,0.6941709068049804,0.4987890510363277,0.7273332583867361,0.6294919882632297,0.6401064873851393,0.5353718406857458,0.19155094863851235,0.6661875683608646,0.6727714592045575,0.9999999999999994,0.6942084360745001,0.7307225699010326,0.46153972320498277,0.6838138591225715
2019-02-28,dr_xmr,0.8206247007949298,0.43896678915209286,0.7666336244709895,0.6676725556622856,0.017809623434082517,0.8805804352474846,0.8329277826902439,0.7967031483174061,0.8221803441265584,0.868185795650935,0.830543503284409,0.8269100916385601,0.6438060957656053,0.8652175168785564,0.7336394020600843,0.7401829181623574,0.6459436966917297,0.22629788908038312,0.7884829177090231,0.7360971773242022,0.6942084360745001,1.0000000000000018,0.6829012192129671,0.6870735505073768,0.8272717839031064
2019-02-28,dr_xrp,0.7538820990165804,0.3288246108955304,0.5767496783431382,0.48900964927554685,-0.05817943312660388,0.654216968416997,0.6324694739652776,0.6979332232990001,0.6640601434806008,0.7524681465524607,0.6705816975472133,0.7162238697071566,0.4612078593298116,0.6987747845754019,0.6837688924616692,0.6662528005789696,0.5754272475038273,0.19912091011562025,0.6687932821271579,0.6612742274316917,0.7307225699010326,0.6829012192129671,0.9999999999999967,0.5038440236143369,0.6138319747324118
2019-02-28,dr_xtz,0.6727174651365362,0.35282014509333337,0.5694600100777226,0.6017152808509058,-0.02906690314364706,0.7135151649804364,0.6435303106788937,0.6470073715995621,0.6947587686455495,0.7133619206768588,0.6391453223265793,0.6283416491116715,0.5898091857131319,0.6936101730979576,0.6115518072204216,0.566749098295517,0.5508419604670002,0.1675229281945247,0.6229104293867769,0.5068004633346849,0.46153972320498277,0.6870735505073768,0.5038440236143369,0.9999999999999984,0.6640618894358434
2019-02-28,dr_zec,0.8029175772543914,0.42147081559770616,0.6759509109715741,0.6191731110256795,-0.011128221371042163,0.8436539958022276,0.7847545490946076,0.7367376414407999,0.7703432964685643,0.8151037578011809,0.7727964130951163,0.7779515328716171,0.5716455529689592,0.8376998403892537,0.7214064526083533,0.6990182973088531,0.6336419866869935,0.2557003201336477,0.7551096194241318,0.7270947822424065,0.6838138591225715,0.8272717839031064,0.6138319747324118,0.6640618894358434,1.0000000000000004
2019-03-01,dr_ada,0.999999999999999,0.4024899200155501,0.7320380965304623,0.6735994685603938,0.07954142022847341,0.8419352100680426,0.7655808237755116,0.8199389998879546,0.8295712499575885,0.8820539582737915,0.8470607329585228,0.8328739261533599,0.604024668739332,0.8779322771027344,0.774028743607826,0.8035395356995004,0.7396696838492139,0.20299256175515779,0.8375384350264948,0.7524661459633211,0.7683104681416786,0.8194099704886758,0.7531206344107435,0.6720418982257892,0.8016954057726479
2019-03-01,dr_bat,0.4024899200155501,1.0000000000000004,0.37828837977310487,0.3236958708144121,-0.061312582504603315,0.48417620030001174,0.3974877983422807,0.3937423913900692,0.3918394165113604,0.41787698088264125,0.3816808388291109,0.38519829780484444,0.36714161889602526,0.4234743636079638,0.34266854098691657,0.36939475348422945,0.3304366339764726,0.30178919888179423,0.37246965020390954,0.39826682733982616,0.3342549233848485,0.4353743831581164,0.3274580189518806,0.35151113098361464,0.41807011633153446
2019-03-01,dr_bch,0.7320380965304623,0.37828837977310487,1.0000000000000009,0.5909355445431261,0.043811442628111166,0.7581172264273565,0.7737760506858742,0.716834501824025,0.7206078007383175,0.7527055580312035,0.711731568833145,0.7324951641528542,0.5668415350147691,0.6988609472644542,0.610231411152128,0.6043203392768193,0.6498309771324594,0.0964117992977789,0.6761486170736314,0.6602489738019417,0.5957521692234831,0.7651838635772392,0.5762682835913928,0.5698138653787093,0.6729664788008496
2019-03-01,dr_bnb,0.6735994685603938,0.3236958708144121,0.5909355445431261,0.9999999999999964,0.04380686145926253,0.706761580471627,0.6352896560491155,0.6266885014718312,0.6321382370197007,0.668505530251197,0.664281598060856,0.638801770646235,0.5225300820202566,0.7012692529474492,0.64273447380971,0.6095960226181134,0.7047017463278417,0.2192342349926282,0.6623022092814184,0.5404347469480906,0.4924076983683398,0.6629352216302165,0.48742207493900225,0.6000378148283474,0.6148339065838696
2019-03-01,dr_bsv,0.07954142022847341,-0.061312582504603315,0.043811442628111166,0.04380686145926253,0.9999999999999969,0.03602169434726873,0.06401169816757749,0.040291649072107485,0.050497054743777366,0.07204396048129291,0.09702435659393498,0.052397339186838296,-0.002508751838808083,0.06849225540796582,0.12226432569930357,0.022893386682731113,0.07120074069076808,0.04763036049114564,0.07799531761910003,-0.019735753828998375,-0.050603412768975134,0.02293232182751635,-0.05349164343804116,-0.025316879099870928,-0.005228401007172861
2019-03-01,dr_btc,0.8419352100680426,0.48417620030001174,0.7581172264273565,0.706761580471627,0.03602169434726873,0.9999999999999992,0.8282366481394008,0.818458625871639,0.81455825096034,0.8623158150235996,0.8645168566941754,0.845516224784087,0.6678206024673151,0.8784753661216345,0.770918288622775,0.7149808912852905,0.6745796885879224,0.33651787552369034,0.833965209821548,0.7279053763997682,0.7137539178499501,0.8794083161509356,0.6532520451108278,0.7129797755749977,0.842534065046979
2019-03-01,dr_dash,0.7655808237755116,0.3974877983422807,0.7737760506858742,0.6352896560491155,0.06401169816757749,0.8282366481394008,1.0000000000000042,0.7889137602001618,0.7688134885871005,0.8115695180473507,0.7598163288374498,0.8216730345804488,0.5630866172289518,0.8041301530131716,0.7158792947016741,0.689431818085638,0.5940228621582362,0.2005367336410261,0.7438106894322845,0.7066932417724271,0.6662608504008968,0.8338251230024614,0.6349073445122675,0.6472449447797021,0.7842885066661845
2019-03-01,dr_eos,0.8199389998879546,0.3937423913900692,0.716834501824025,0.6266885014718312,0.040291649072107485,0.818458625871639,0.7889137602001618,0.9999999999999991,0.76321986188199,0.8537219558282948,0.7969080036695695,0.8432440050824459,0.5839184256166883,0.8277309202918133,0.7723026260917226,0.7994579696207456,0.6025234989596344,0.2244460413452565,0.7755339664668582,0.6588396577029241,0.7351279848604617,0.7954295108425271,0.6971802886544429,0.6463036935129522,0.7354408090843322
2019-03-01,dr_etc,0.8295712499575885,0.3918394165113604,0.7206078007383175,0.6321382370197007,0.050497054743777366,0.81455825096034,0.7688134885871005,0.76321986188199,1.0,0.8489759388917504,0.7606732373540374,0.7721852947676386,0.594157046094187,0.8419583394137059,0.7511582541024996,0.7170657567318518,0.6561777367928232,0.2731031068254828,0.7735875004870144,0.7174814348078241,0.6688855764779441,0.8214811572232064,0.6628578815659025,0.69398720129907,0.7694862583679092
2019-03-01,dr_eth,0.8820539582737915,0.41787698088264125,0.7527055580312035,0.668505530251197,0.07204396048129291,0.8623158150235996,0.8115695180473507,0.8537219558282948,0.8489759388917504,0.9999999999999984,0.8655945223331892,0.8468158687375217,0.6715575822771201,0.8854146973010425,0.7825996663181002,0.773703016903327,0.7026092914794346,0.22743656874585474,0.8038878799537312,0.7513886711488739,0.7242019584417382,0.8667840163766084,0.7518314684116437,0.7128415674950188,0.8136526113495888
2019-03-01,dr_ltc,0.8470607329585228,0.3816808388291109,0.711731568833145,0.664281598060856,0.09702435659393498,0.8645168566941754,0.7598163288374498,0.7969080036695695,0.7606732373540374,0.8655945223331892,0.9999999999999996,0.7690269572005215,0.606636398748941,0.8394740509247788,0.75567832798623,0.6723873100062338,0.6445797755842263,0.21641586169527616,0.7693554552458803,0.6814653567218031,0.7095079764606238,0.8281925719502805,0.669914004918761,0.638733453950731,0.7700874950246234
2019-03-01,dr_miota,0.8328739261533599,0.38519829780484444,0.7324951641528542,0.638801770646235,0.052397339186838296,0.845516224784087,0.8216730345804488,0.8432440050824459,0.7721852947676386,0.8468158687375217,0.7690269572005215,0.9999999999999953,0.5581330685406727,0.8294647032053629,0.7268675210310034,0.7889997190208026,0.6803940480998205,0.2857338120926161,0.8208594609928215,0.7195360529766958,0.6929428786797072,0.8254738499087367,0.7154478688783356,0.6275623188824594,0.7764485557145175
2019-03-01,dr_mkr,0.604024668739332,0.36714161889602526,0.5668415350147691,0.5225300820202566,-0.002508751838808083,0.6678206024673151,0.5630866172289518,0.5839184256166883,0.594157046094187,0.6715575822771201,0.606636398748941,0.5581330685406727,0.999999999999999,0.6236033390403072,0.5720570377292663,0.5446131789635015,0.500898968111882,0.15610923976790675,0.6026268546962417,0.5420495259514337,0.49679281469853465,0.6407102500519921,0.4596997386657147,0.5888270144347165,0.5683983508595357
2019-03-01,dr_neo,0.8779322771027344,0.4234743636079638,0.6988609472644542,0.7012692529474492,0.06849225540796582,0.8784753661216345,0.8041301530131716,0.8277309202918133,0.8419583394137059,0.8854146973010425,0.8394740509247788,0.8294647032053629,0.6236033390403072,0.9999999999999983,0.773382308505024,0.8157323444247523,0.7216029696664613,0.2486317756285413,0.8521418694066102,0.7679900339443436,0.7280356182038873,0.866087993931254,0.7006781422136228,0.6964934074216584,0.8377106782250932
2019-03-01,dr_okb,0.774028743607826,0.34266854098691657,0.610231411152128,0.64273447380971,0.12226432569930357,0.770918288622775,0.7158792947016741,0.7723026260917226,0.7511582541024996,0.7825996663181002,0.75567832798623,0.7268675210310034,0.5720570377292663,0.773382308505024,0.9999999999999991,0.6841126636669579,0.5827833918823699,0.23691374113541208,0.7456140036461718,0.6627498585044403,0.6286549778055156,0.7315590023686198,0.6831561796789529,0.610745666385492,0.7197794603627202
2019-03-01,dr_ont,0.8035395356995004,0.36939475348422945,0.6043203392768193,0.6095960226181134,0.022893386682731113,0.7149808912852905,0.689431818085638,0.7994579696207456,0.7170657567318518,0.773703016903327,0.6723873100062338,0.7889997190208026,0.5446131789635015,0.8157323444247523,0.6841126636669579,1.0000000000000109,0.643168803934738,0.27994330530017064,0.7756194043211273,0.6798294694380771,0.6384614995544459,0.7379638641143516,0.665323810344382,0.5657951596369216,0.6966057563660479
2019-03-01,dr_trx,0.7396696838492139,0.3304366339764726,0.6498309771324594,0.7047017463278417,0.07120074069076808,0.6745796885879224,0.5940228621582362,0.6025234989596344,0.6561777367928232,0.7026092914794346,0.6445797755842263,0.6803940480998205,0.500898968111882,0.7216029696664613,0.5827833918823699,0.643168803934738,0.9999999999999912,0.18710269636588853,0.7491360785463416,0.631638777962597,0.533205572119827,0.6441474422388332,0.5738588909841834,0.5496566347899214,0.6316934426951133
2019-03-01,dr_usdt,0.20299256175515779,0.30178919888179423,0.0964117992977789,0.2192342349926282,0.04763036049114564,0.33651787552369034,0.2005367336410261,0.2244460413452565,0.2731031068254828,0.22743656874585474,0.21641586169527616,0.2857338120926161,0.15610923976790675,0.2486317756285413,0.23691374113541208,0.27994330530017064,0.18710269636588853,1.000000000000031,0.22570727978646257,0.17760036809507487,0.19217159996787292,0.22731132668212842,0.19952929213392656,0.1678289934087399,0.2569765632916
2019-03-01,dr_vet,0.8375384350264948,0.37246965020390954,0.6761486170736314,0.6623022092814184,0.07799531761910003,0.833965209821548,0.7438106894322845,0.7755339664668582,0.7735875004870144,0.8038878799537312,0.7693554552458803,0.8208594609928215,0.6026268546962417,0.8521418694066102,0.7456140036461718,0.7756194043211273,0.7491360785463416,0.22570727978646257,1.0000000000001885,0.7413068170621597,0.6646451621773263,0.7859865276326904,0.6682354774666774,0.6225665506623314,0.7523394223320062
2019-03-01,dr_xem,0.7524661459633211,0.39826682733982616,0.6602489738019417,0.5404347469480906,-0.019735753828998375,0.7279053763997682,0.7066932417724271,0.6588396577029241,0.7174814348078241,0.7513886711488739,0.6814653567218031,0.7195360529766958,0.5420495259514337,0.7679900339443436,0.6627498585044403,0.6798294694380771,0.631638777962597,0.17760036809507487,0.7413068170621597,1.0000000000000004,0.670822149642914,0.7344041187925733,0.6599344794321106,0.5053733032808885,0.7251037488088676
2019-03-01,dr_xlm,0.7683104681416786,0.3342549233848485,0.5957521692234831,0.4924076983683398,-0.050603412768975134,0.7137539178499501,0.6662608504008968,0.7351279848604617,0.6688855764779441,0.7242019584417382,0.7095079764606238,0.6929428786797072,0.49679281469853465,0.7280356182038873,0.6286549778055156,0.6384614995544459,0.533205572119827,0.19217159996787292,0.6646451621773263,0.670822149642914,0.9999999999999997,0.6922346270136446,0.7300078255655702,0.4603141088616853,0.6819302841286836
2019-03-01,dr_xmr,0.8194099704886758,0.4353743831581164,0.7651838635772392,0.6629352216302165,0.02293232182751635,0.8794083161509356,0.8338251230024614,0.7954295108425271,0.8214811572232064,0.8667840163766084,0.8281925719502805,0.8254738499087367,0.6407102500519921,0.866087993931254,0.7315590023686198,0.7379638641143516,0.6441474422388332,0.22731132668212842,0.7859865276326904,0.7344041187925733,0.6922346270136446,1.000000000000002,0.6812997151802473,0.6860847080440519,0.8262451375733887
2019-03-01,dr_xrp,0.7531206344107435,0.3274580189518806,0.5762682835913928,0.48742207493900225,-0.05349164343804116,0.6532520451108278,0.6349073445122675,0.6971802886544429,0.6628578815659025,0.7518314684116437,0.669914004918761,0.7154478688783356,0.4596997386657147,0.7006781422136228,0.6831561796789529,0.665323810344382,0.5738588909841834,0.19952929213392656,0.6682354774666774,0.6599344794321106,0.7300078255655702,0.6812997151802473,0.9999999999999968,0.5029094150406946,0.6121714788401477
2019-03-01,dr_xtz,0.6720418982257892,0.35151113098361464,0.5698138653787093,0.6000378148283474,-0.025316879099870928,0.7129797755749977,0.6472449447797021,0.6463036935129522,0.69398720129907,0.7128415674950188,0.638733453950731,0.6275623188824594,0.5888270144347165,0.6964934074216584,0.610745666385492,0.5657951596369216,0.5496566347899214,0.1678289934087399,0.6225665506623314,0.5053733032808885,0.4603141088616853,0.6860847080440519,0.5029094150406946,0.9999999999999983,0.6632302641937289
2019-03-01,dr_zec,0.8016954057726479,0.41807011633153446,0.6729664788008496,0.6148339065838696,-0.005228401007172861,0.842534065046979,0.7842885066661845,0.7354408090843322,0.7694862583679092,0.8136526113495888,0.7700874950246234,0.7764485557145175,0.5683983508595357,0.8377106782250932,0.7197794603627202,0.6966057563660479,0.6316934426951133,0.2569765632916,0.7523394223320062,0.7251037488088676,0.6819302841286836,0.8262451375733887,0.6121714788401477,0.6632302641937289,1.0000000000000002
2019-03-02,dr_ada,0.999999999999999,0.4027941402447855,0.7345604703656909,0.6686360211877148,0.07854277976717809,0.8433561138508022,0.7656579603263054,0.8199971711078863,0.8303565753843762,0.882207307709118,0.8466139900409052,0.831823510160185,0.6065070391245565,0.8777683807406215,0.761538837954556,0.8033206979746362,0.7397280325534336,0.2023335183365386,0.8375011281387663,0.7534777676876004,0.7682282391580868,0.8198836200990989,0.7530451753660338,0.6722522963589975,0.8015942456500389
2019-03-02,dr_bat,0.4027941402447855,1.0000000000000002,0.378053215018675,0.3203742225794712,-0.06058295012533331,0.48398415349285345,0.39842418109596855,0.39382386120332163,0.39150860863737014,0.41789334224135943,0.38109801387107506,0.3850256811797862,0.3670379045967659,0.42374459195786496,0.3354826330864906,0.37005840242987625,0.3316550382308148,0.30193744533968453,0.37262025559413914,0.3979841721983518,0.33467170200936475,0.43499215884114456,0.3277568014128863,0.3514157143834544,0.418131700438557
2019-03-02,dr_bch,0.7345604703656909,0.378053215018675,1.0000000000000007,0.5894974660314521,0.04989530026200681,0.7577933368227352,0.778625366996324,0.7182040400560815,0.7207675498733913,0.7538674906902231,0.7129664542582904,0.736163451508167,0.5652016508530865,0.7020338451473408,0.603084713448548,0.6094246401257364,0.6547360834466281,0.0964999908220197,0.6783255069773659,0.6600259362334925,0.5987389217607796,0.7657273061605504,0.5785554114315139,0.5706814762067733,0.6751963742448152
2019-03-02,dr_bnb,0.6686360211877148,0.3203742225794712,0.5894974660314521,0.9999999999999959,0.049932484873867096,0.7026062387881001,0.631640848480567,0.6211773624694816,0.6293304720584696,0.6627551186992218,0.6638503054269107,0.6401607084614815,0.5199951111024615,0.6983890485816873,0.6506585693635206,0.6099481499929974,0.6978861806902327,0.21159071750421438,0.6582751049838695,0.5378384218073807,0.4898471685315648,0.660465734435801,0.48404747751058225,0.5962970424595055,0.6121767409864443
2019-03-02,dr_bsv,0.07854277976717809,-0.06058295012533331,0.04989530026200681,0.049932484873867096,0.9999999999999972,0.03974013256769132,0.06111363517506194,0.04006604960868954,0.05358433578907537,0.0723082271594745,0.09953100140231498,0.05249960329994185,0.0029695388234443933,0.06779571445730517,0.13093274702462213,0.020917517012622247,0.06652667493396974,0.04444016288108837,0.07772463766693258,-0.016634018406575097,-0.052277611213532076,0.025716830363500226,-0.05483833026016761,-0.02445550404313039,-0.005268177594309902
2019-03-02,dr_btc,0.8433561138508022,0.48398415349285345,0.7577933368227352,0.7026062387881001,0.03974013256769132,0.999999999999999,0.8313130311973244,0.8191167091714671,0.814469817177206,0.862833504935951,0.8646217998588925,0.8471067103353631,0.6672727044627325,0.8802847883054882,0.7589998526965969,0.7180884046440138,0.6777879523227258,0.33652589269540195,0.8351569776338598,0.7276619172864983,0.7155492560339384,0.8794398227704967,0.6545522537900943,0.7133681715894097,0.8436987984073211
2019-03-02,dr_dash,0.7656579603263054,0.39842418109596855,0.778625366996324,0.631640848480567,0.06111363517506194,0.8313130311973244,1.0000000000000044,0.7894869701529188,0.7708996892979364,0.8123742422979705,0.7602671277550672,0.8206033129144242,0.5675918595181103,0.8040211379509612,0.7061394883897755,0.6885478734437199,0.5928940525505303,0.19949285513650422,0.7440427770589831,0.7090693701686257,0.6660120888257652,0.8355187783805146,0.6348251015243948,0.6481127143168186,0.7845377526253844
2019-03-02,dr_eos,0.8199971711078863,0.39382386120332163,0.7182040400560815,0.6211773624694816,0.04006604960868954,0.8191167091714671,0.7894869701529188,0.9999999999999993,0.7633870535416878,0.8537313014940383,0.7960630452149322,0.8421875130744304,0.5852987347432301,0.8276498993061241,0.758243183422439,0.7995860083043687,0.6031540685397495,0.22423469407376265,0.7754866619091926,0.659174888477096,0.7352370575058498,0.7953542269384432,0.6972252980486083,0.6462816310729009,0.7352887872052413
2019-03-02,dr_etc,0.8303565753843762,0.39150860863737014,0.7207675498733913,0.6293304720584696,0.05358433578907537,0.814469817177206,0.7708996892979364,0.7633870535416878,0.9999999999999998,0.8490521185434587,0.7608200646130462,0.7734309160488304,0.5939774359885128,0.8431726355028951,0.7409695983753379,0.7194875848717698,0.6582115895413407,0.2724396195468617,0.7742659500241336,0.7173537684452924,0.6700415767821319,0.8214962479628134,0.663620415655872,0.6941457752392923,0.7702095712668253
2019-03-02,dr_eth,0.882207307709118,0.41789334224135943,0.7538674906902231,0.6627551186992218,0.0723082271594745,0.862833504935951,0.8123742422979705,0.8537313014940383,0.8490521185434587,0.9999999999999984,0.8647076659996299,0.8459660837343845,0.6728202473174433,0.8854704586139149,0.7684569279095254,0.7740885799950693,0.7036081477234956,0.2272490005065265,0.8039109939876148,0.7516262435174237,0.7244387987766275,0.8666323480242036,0.7519744444088321,0.7128030812441973,0.8135670898284227
2019-03-02,dr_ltc,0.8466139900409052,0.38109801387107506,0.7129664542582904,0.6638503054269107,0.09953100140231498,0.8646217998588925,0.7602671277550672,0.7960630452149322,0.7608200646130462,0.8647076659996299,0.9999999999999997,0.7701091364791862,0.6074083466106737,0.83977948408341,0.749871758959964,0.6739431157918785,0.6443194768154128,0.21411007499743406,0.7691826103147585,0.6815930134067039,0.7095697756825844,0.828333731307804,0.6696320373996124,0.6385464595247718,0.7701693566491022
2019-03-02,dr_miota,0.831823510160185,0.3850256811797862,0.736163451508167,0.6401607084614815,0.05249960329994185,0.8471067103353631,0.8206033129144242,0.8421875130744304,0.7734309160488304,0.8459660837343845,0.7701091364791862,0.9999999999999954,0.5612280865559138,0.8291319307338771,0.7244613878234182,0.7891298845228063,0.6780379929165345,0.2822542309370902,0.8202785094724324,0.7208793602752559,0.6921762742730037,0.8265608834521698,0.714490694619556,0.6276607227652029,0.7762726085329189
2019-03-02,dr_mkr,0.6065070391245565,0.3670379045967659,0.5652016508530865,0.5199951111024615,0.0029695388234443933,0.6672727044627325,0.5675918595181103,0.5852987347432301,0.5939774359885128,0.6728202473174433,0.6074083466106737,0.5612280865559138,0.9999999999999991,0.6266187371011509,0.5631390457788564,0.5493770766650766,0.5058543064115282,0.1569109004575364,0.6047609707027781,0.5415115460832854,0.49968151191842497,0.6409066701397731,0.4619164547394828,0.5897692329136205,0.5704308161857579
2019-03-02,dr_neo,0.8777683807406215,0.42374459195786496,0.7020338451473408,0.6983890485816873,0.06779571445730517,0.8802847883054882,0.8040211379509612,0.8276498993061241,0.8431726355028951,0.8854704586139149,0.83977948408341,0.8291319307338771,0.6266187371011509,0.9999999999999983,0.7644088471400406,0.8158238723620842,0.720948089100452,0.24703710873214269,0.8521459389283792,0.7693834750227033,0.7278803539105078,0.8670476486856918,0.7004763487744853,0.6968561148165457,0.837797137496846
2019-03-02,dr_okb,0.761538837954556,0.3354826330864906,0.603084713448548,0.6506585693635206,0.13093274702462213,0.7589998526965969,0.7061394883897755,0.758243183422439,0.7409695983753379,0.7684569279095254,0.749871758959964,0.7244613878234182,0.5631390457788564,0.7644088471400406,0.9999999999999991,0.6806234490655483,0.5715156716709888,0.22462394161954163,0.7348008113397565,0.6532033730618501,0.6201452026698261,0.7227720008560415,0.6723048855019281,0.6017337878099989,0.7108397326055144
